Id,IsDeleted,AccountId,IsPrivate,Name,Description,StageName,Amount,Probability,ExpectedRevenue,TotalOpportunityQuantity,CloseDate,Type,NextStep,LeadSource,IsClosed,IsWon,ForecastCategory,ForecastCategoryName,CampaignId,HasOpportunityLineItem,Pricebook2Id,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,FiscalQuarter,FiscalYear,Fiscal,LastViewedDate,LastReferencedDate,HasOpenActivity,HasOverdueTask,DeliveryInstallationStatus__c,TrackingNumber__c,OrderNumber__c,CurrentGenerators__c,MainCompetitors__c
006f4000002NAaPAAW,,001f4000003NkdMAAS,,Add'l 500 seats,Using legacy systems and want to extract data from many sources and aggregate onto one screen.,Closed Won,12678,100,12678,,2021-02-09,New Customer,Closed Won.  Paperwork attached.,MM-1990,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:33.000+0000,005f4000000VrDDAA0,2021-06-05T11:10:46.000+0000,005f4000000VrDDAA0,2021-06-05T11:10:47.000+0000,,1,2021,2021 1,2021-06-05T11:10:46.000+0000,2021-06-05T11:10:46.000+0000,,,,,,,
006f4000002NAaQAAW,,001f4000003Nkd8AAC,,Installation Proposal,Not currently using any SaaS solutions.  We seem to be the only product in contention.,Closed Won,18505,100,18505,,2021-03-24,New Customer,Closed Won.  Paperwork attached.,MM-1991,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:33.000+0000,005f4000000VrDDAA0,2021-06-05T11:13:02.000+0000,005f4000000VrDDAA0,2021-06-05T11:13:02.000+0000,,1,2021,2021 1,2021-06-05T11:13:02.000+0000,2021-06-05T11:13:02.000+0000,,,,,,,
006f4000002NAaRAAW,,001f4000003NkdqAAC,,Migration Proposal,They don't use computers.  They throw rocks and sticks at each other for information-exchange.,Closed Won,11533,100,11533,,2021-02-23,New Customer,Closed Won.  Paperwork attached.,MM-1992,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:33.000+0000,005f4000000VrDDAA0,2021-06-05T11:10:46.000+0000,005f4000000VrDDAA0,2021-06-05T11:10:47.000+0000,,1,2021,2021 1,2021-06-05T11:10:46.000+0000,2021-06-05T11:10:46.000+0000,,,,,,,
006f4000002NAaSAAW,,001f4000003NkczAAC,,System Assessment,Current solution is not scalable.  Requires 2 full time IT resources and very long training schedule.  Only 18 people trained on the current dashboard product.,Closed Won,11035,100,11035,,2021-05-13,New Customer,Closed Won.  Paperwork attached.,MM-1993,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:33.000+0000,005f4000000VrDDAA0,2021-06-05T11:10:46.000+0000,005f4000000VrDDAA0,2021-06-05T11:10:47.000+0000,,2,2021,2021 2,2021-06-05T11:10:46.000+0000,2021-06-05T11:10:46.000+0000,,,,,,,
006f4000002NAaTAAW,,001f4000003NkdHAAS,,300 Add'l Users,Current dashboard solution is very costly and not very user friendly,Closed Won,19740,100,19740,,2021-05-23,New Customer,Closed Won.  Paperwork attached.,MM-1994,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:33.000+0000,005f4000000VrDDAA0,2021-06-05T11:10:46.000+0000,005f4000000VrDDAA0,2021-06-05T11:10:47.000+0000,,2,2021,2021 2,2021-06-05T11:10:46.000+0000,2021-06-05T11:10:46.000+0000,,,,,,,
006f4000002NAaUAAW,,001f4000003NkdmAAC,,mm 300 seats,Want 350 Seats of primary product.  Would like 4 weeks of consulting.  Definite issues in current dashboard product.,Closed Won,11621,100,11621,,2021-09-23,New Customer,Closed Won.  Paperwork attached.,MM-1995,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:33.000+0000,005f4000000VrDDAA0,2021-06-05T11:10:46.000+0000,005f4000000VrDDAA0,2021-06-05T11:10:47.000+0000,,3,2021,2021 3,2021-06-05T11:10:46.000+0000,2021-06-05T11:10:46.000+0000,,,,,,,
006f4000002NAaVAAW,,001f4000003NkdaAAC,,350 seats,"Cannot mashup external data, need enterprise mashup solution.  Current work-around is not adequate",Closed Lost,24105,0,0,,2021-03-23,New Customer,Closed Won.  Paperwork attached.,MM-1996,1,,Omitted,Omitted,,,,005f4000000VrDDAA0,2017-08-04T09:09:33.000+0000,005f4000000VrDDAA0,2021-06-05T11:13:02.000+0000,005f4000000VrDDAA0,2021-06-05T11:13:02.000+0000,,1,2021,2021 1,2021-06-05T11:13:02.000+0000,2021-06-05T11:13:02.000+0000,,,,,,,
006f4000002NAaWAAW,,001f4000003NkdhAAC,,System Assessment,"Need a drag and drop interface, IT costs are too high, leading to near-zero customization due to high costs.",Closed Won,22678,100,22678,,2021-03-08,New Customer,Closed Won.  Paperwork attached.,MM-1997,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:33.000+0000,005f4000000VrDDAA0,2021-06-05T11:10:46.000+0000,005f4000000VrDDAA0,2021-06-05T11:10:47.000+0000,,1,2021,2021 1,2021-06-05T11:10:46.000+0000,2021-06-05T11:10:46.000+0000,,,,,,,
006f4000002NAaXAAW,,001f4000003NkciAAC,,Dashboard + BI Tool,Low user adoption because of lack of personalized dashboards,Perception Analysis,20134,70,14093.8,,2021-07-24,Existing Customer - Upgrade,Closed Won.  Paperwork attached.,MM-1998,,,Pipeline,Pipeline,,,,005f4000000VrDDAA0,2017-08-04T09:09:33.000+0000,005f4000000VrDDAA0,2021-06-05T11:14:44.000+0000,005f4000000VrDDAA0,2021-06-05T11:14:44.000+0000,,3,2021,2021 3,2021-06-05T11:14:44.000+0000,2021-06-05T11:14:44.000+0000,,,,,,,
006f4000002NAaYAAW,,001f4000003NkdNAAS,,Add on Storage,"Current solution is not easy to use, and requires a long setup/implementation period.  This is not scalable and there is a lot of pushback from SFDC administrators",Closed Won,23962,100,23962,,2021-02-10,Existing Customer - Upgrade,Closed Won.  Paperwork attached.,MM-1999,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:33.000+0000,005f4000000VrDDAA0,2021-06-05T11:10:46.000+0000,005f4000000VrDDAA0,2021-06-05T11:10:47.000+0000,,1,2021,2021 1,2021-06-05T11:10:46.000+0000,2021-06-05T11:10:46.000+0000,,,,,,,
006f4000002NAaZAAW,,001f4000003NkcjAAC,,500 seats mm,"Requires ""super users"" to learn the system, which is not the setup they want.  They prefer a product that all users can easily learn.",Qualification,21368,10,2136.8,,2021-11-20,Existing Customer - Upgrade,Closed Won.  Paperwork attached.,MM-2000,,,Pipeline,Pipeline,,,,005f4000000VrDDAA0,2017-08-04T09:09:33.000+0000,005f4000000VrDDAA0,2021-06-05T11:11:42.000+0000,005f4000000VrDDAA0,2021-06-05T11:11:42.000+0000,,4,2021,2021 4,2021-06-05T11:11:42.000+0000,2021-06-05T11:11:42.000+0000,,,,,,,
006f4000002NAaaAAG,,001f4000003Nkd0AAC,,dashboard assessment,"Customer pain: training is too intense, product is too difficult to use, not a scalable solution.  Mashmatrix seems to solve all of those issues.",Qualification,13447,10,1344.7,,2021-08-25,Existing Customer - Replacement,Closed Won.  Paperwork attached.,MM-2001,,,Pipeline,Pipeline,,,,005f4000000VrDDAA0,2017-08-04T09:09:33.000+0000,005f4000000VrDDAA0,2021-06-05T11:11:42.000+0000,005f4000000VrDDAA0,2021-06-05T11:11:42.000+0000,,3,2021,2021 3,2021-06-05T11:11:42.000+0000,2021-06-05T11:11:42.000+0000,,,,,,,
006f4000002NAabAAG,,001f4000003NkctAAC,,Migration to mm,"Current product is too expensive on a recurring basis, and maintenance fees are through the roof.  Requires IT administration, which is where they are looking to cut costs.",Qualification,17637,10,1763.7,,2021-11-15,Existing Customer - Replacement,Closed Won.  Paperwork attached.,MM-2002,,,Pipeline,Pipeline,,,,005f4000000VrDDAA0,2017-08-04T09:09:33.000+0000,005f4000000VrDDAA0,2021-06-05T11:11:42.000+0000,005f4000000VrDDAA0,2021-06-05T11:11:42.000+0000,,4,2021,2021 4,2021-06-05T11:11:42.000+0000,2021-06-05T11:11:42.000+0000,,,,,,,
006f4000002NAacAAG,,001f4000003NkcpAAC,,Consulting Stage 1,Competing with on-premise solutions which are costly and require heavy administration and infrastructure.  Looking for a more cost effective solution,Closed Lost,24337,0,0,,2021-04-17,Existing Customer - Downgrade,Closed Won.  Paperwork attached.,MM-2003,1,,Omitted,Omitted,,,,005f4000000VrDDAA0,2017-08-04T09:09:33.000+0000,005f4000000VrDDAA0,2021-06-05T11:14:44.000+0000,005f4000000VrDDAA0,2021-06-05T11:14:44.000+0000,,2,2021,2021 2,2021-06-05T11:14:44.000+0000,2021-06-05T11:14:44.000+0000,,,,,,,
006f4000002NAadAAG,,001f4000003NkdcAAC,,Consulting Stage 2,Using legacy systems and want to extract data from many sources and aggregate onto one screen.,Qualification,10378,10,1037.8,,2021-09-21,Existing Customer - Upgrade,Closed Won.  Paperwork attached.,MM-2004,,,Pipeline,Pipeline,,,,005f4000000VrDDAA0,2017-08-04T09:09:33.000+0000,005f4000000VrDDAA0,2021-06-05T11:11:42.000+0000,005f4000000VrDDAA0,2021-06-05T11:11:42.000+0000,,3,2021,2021 3,2021-06-05T11:11:42.000+0000,2021-06-05T11:11:42.000+0000,,,,,,,
006f4000002NAaeAAG,,001f4000003NkddAAC,,Pilot 50 users,Not currently using any SaaS solutions.  We seem to be the only product in contention.,Closed Lost,11475,0,0,,2021-01-14,New Customer,Closed Won.  Paperwork attached.,MM-2005,1,,Omitted,Omitted,,,,005f4000000VrDDAA0,2017-08-04T09:09:33.000+0000,005f4000000VrDDAA0,2021-06-05T11:13:02.000+0000,005f4000000VrDDAA0,2021-06-05T11:13:02.000+0000,,1,2021,2021 1,2021-06-05T11:13:02.000+0000,2021-06-05T11:13:02.000+0000,,,,,,,
006f4000002NAafAAG,,001f4000003Nkd4AAC,,Proof of Concept,They don't use computers.  They throw rocks and sticks at each other for information-exchange.,Closed Won,16855,100,16855,,2021-04-07,New Customer,Closed Won.  Paperwork attached.,MM-2006,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:33.000+0000,005f4000000VrDDAA0,2021-06-05T11:10:46.000+0000,005f4000000VrDDAA0,2021-06-05T11:10:47.000+0000,,2,2021,2021 2,2021-06-05T11:10:46.000+0000,2021-06-05T11:10:46.000+0000,,,,,,,
006f4000002NAagAAG,,001f4000003Nkd1AAC,,Pilot 25 users,Current solution is not scalable.  Requires 2 full time IT resources and very long training schedule.  Only 18 people trained on the current dashboard product.,Closed Won,17189,100,17189,,2021-06-14,New Customer,Closed Won.  Paperwork attached.,MM-2007,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:33.000+0000,005f4000000VrDDAA0,2021-06-05T11:10:46.000+0000,005f4000000VrDDAA0,2021-06-05T11:10:47.000+0000,,2,2021,2021 2,2021-06-05T11:10:46.000+0000,2021-06-05T11:10:46.000+0000,,,,,,,
006f4000002NAahAAG,,001f4000003NkdIAAS,,mm 400 users,Current dashboard solution is very costly and not very user friendly,Perception Analysis,18984,70,13288.8,,2021-11-12,New Customer,Closed Won.  Paperwork attached.,MM-2008,,,Pipeline,Pipeline,,,,005f4000000VrDDAA0,2017-08-04T09:09:33.000+0000,005f4000000VrDDAA0,2021-06-05T11:11:42.000+0000,005f4000000VrDDAA0,2021-06-05T11:11:42.000+0000,,4,2021,2021 4,2021-06-05T11:11:42.000+0000,2021-06-05T11:11:42.000+0000,,,,,,,
006f4000002NAaiAAG,,001f4000003NkdFAAS,,Pilot 100 users,Want 350 Seats of primary product.  Would like 4 weeks of consulting.  Definite issues in current dashboard product.,Closed Won,13375,100,13375,,2021-05-21,New Customer,Closed Won.  Paperwork attached.,MM-2009,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:33.000+0000,005f4000000VrDDAA0,2021-06-05T11:10:46.000+0000,005f4000000VrDDAA0,2021-06-05T11:10:47.000+0000,,2,2021,2021 2,2021-06-05T11:10:46.000+0000,2021-06-05T11:10:46.000+0000,,,,,,,
006f4000002NAajAAG,,001f4000003NkdJAAS,,Training 10 hours,"Cannot mashup external data, need enterprise mashup solution.  Current work-around is not adequate",Closed Won,21201,100,21201,,2021-04-10,New Customer,Closed Won.  Paperwork attached.,MM-2010,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:33.000+0000,005f4000000VrDDAA0,2021-06-05T11:10:46.000+0000,005f4000000VrDDAA0,2021-06-05T11:10:47.000+0000,,2,2021,2021 2,2021-06-05T11:10:46.000+0000,2021-06-05T11:10:46.000+0000,,,,,,,
006f4000002NAakAAG,,001f4000003NkdfAAC,,Training 20 hours,"Need a drag and drop interface, IT costs are too high, leading to near-zero customization due to high costs.",Perception Analysis,21648,70,15153.599999999999,,2021-11-21,New Customer,Closed Won.  Paperwork attached.,MM-2011,,,Pipeline,Pipeline,,,,005f4000000VrDDAA0,2017-08-04T09:09:33.000+0000,005f4000000VrDDAA0,2021-06-05T11:11:42.000+0000,005f4000000VrDDAA0,2021-06-05T11:11:42.000+0000,,4,2021,2021 4,2021-06-05T11:11:42.000+0000,2021-06-05T11:11:42.000+0000,,,,,,,
006f4000002NAalAAG,,001f4000003NkdGAAS,,Training 30 hours,Low user adoption because of lack of personalized dashboards,Proposal/Price Quote,10982,75,8236.5,,2021-07-23,New Customer,Closed Won.  Paperwork attached.,MM-2012,,,Pipeline,Pipeline,,,,005f4000000VrDDAA0,2017-08-04T09:09:33.000+0000,005f4000000VrDDAA0,2021-06-05T11:14:44.000+0000,005f4000000VrDDAA0,2021-06-05T11:14:44.000+0000,,3,2021,2021 3,2021-06-05T11:14:44.000+0000,2021-06-05T11:14:44.000+0000,,,,,,,
006f4000002NAamAAG,,001f4000003NkdPAAS,,Training 40 hours,"Current solution is not easy to use, and requires a long setup/implementation period.  This is not scalable and there is a lot of pushback from SFDC administrators",Closed Won,24525,100,24525,,2021-09-18,New Customer,Closed Won.  Paperwork attached.,MM-2013,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:33.000+0000,005f4000000VrDDAA0,2021-06-05T11:10:46.000+0000,005f4000000VrDDAA0,2021-06-05T11:10:47.000+0000,,3,2021,2021 3,2021-06-05T11:10:46.000+0000,2021-06-05T11:10:46.000+0000,,,,,,,
006f4000002NAanAAG,,001f4000003NkdbAAC,,Pilot 100 users,"Requires ""super users"" to learn the system, which is not the setup they want.  They prefer a product that all users can easily learn.",Closed Won,11788,100,11788,,2021-04-12,New Customer,Closed Won.  Paperwork attached.,MM-2014,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:33.000+0000,005f4000000VrDDAA0,2021-06-05T11:10:46.000+0000,005f4000000VrDDAA0,2021-06-05T11:10:47.000+0000,,2,2021,2021 2,2021-06-05T11:10:46.000+0000,2021-06-05T11:10:46.000+0000,,,,,,,
006f4000002NAaoAAG,,001f4000003NkckAAC,,Add'l 500 seats,"Customer pain: training is too intense, product is too difficult to use, not a scalable solution.  Mashmatrix seems to solve all of those issues.",Closed Won,24786,100,24786,,2021-05-28,New Customer,Closed Won.  Paperwork attached.,MM-2015,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:33.000+0000,005f4000000VrDDAA0,2021-06-05T11:10:46.000+0000,005f4000000VrDDAA0,2021-06-05T11:10:47.000+0000,,2,2021,2021 2,2021-06-05T11:10:46.000+0000,2021-06-05T11:10:46.000+0000,,,,,,,
006f4000002NAapAAG,,001f4000003NkdTAAS,,Installation Proposal,"Current product is too expensive on a recurring basis, and maintenance fees are through the roof.  Requires IT administration, which is where they are looking to cut costs.",Closed Won,17404,100,17404,,2021-06-09,New Customer,Closed Won.  Paperwork attached.,MM-2016,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:33.000+0000,005f4000000VrDDAA0,2021-06-05T11:10:46.000+0000,005f4000000VrDDAA0,2021-06-05T11:10:47.000+0000,,2,2021,2021 2,2021-06-05T11:10:46.000+0000,2021-06-05T11:10:46.000+0000,,,,,,,
006f4000002NAaqAAG,,001f4000003NkdQAAS,,Migration Proposal,Competing with on-premise solutions which are costly and require heavy administration and infrastructure.  Looking for a more cost effective solution,Closed Won,18106,100,18106,,2021-09-06,Existing Customer - Upgrade,Closed Won.  Paperwork attached.,MM-2017,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:33.000+0000,005f4000000VrDDAA0,2021-06-05T11:10:46.000+0000,005f4000000VrDDAA0,2021-06-05T11:10:47.000+0000,,3,2021,2021 3,2021-06-05T11:10:46.000+0000,2021-06-05T11:10:46.000+0000,,,,,,,
006f4000002NAarAAG,,001f4000003NkdUAAS,,System Assessment,Using legacy systems and want to extract data from many sources and aggregate onto one screen.,Proposal/Price Quote,22020,75,16515,,2021-06-15,Existing Customer - Upgrade,Closed Won.  Paperwork attached.,MM-2018,,,Pipeline,Pipeline,,,,005f4000000VrDDAA0,2017-08-04T09:09:33.000+0000,005f4000000VrDDAA0,2021-06-05T11:14:44.000+0000,005f4000000VrDDAA0,2021-06-05T11:14:44.000+0000,,2,2021,2021 2,2021-06-05T11:14:44.000+0000,2021-06-05T11:14:44.000+0000,,,,,,,
006f4000002NAasAAG,,001f4000003NkdWAAS,,300 Add'l Users,Not currently using any SaaS solutions.  We seem to be the only product in contention.,Closed Won,24276,100,24276,,2021-05-15,Existing Customer - Upgrade,Closed Won.  Paperwork attached.,MM-2019,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:33.000+0000,005f4000000VrDDAA0,2021-06-05T11:10:46.000+0000,005f4000000VrDDAA0,2021-06-05T11:10:47.000+0000,,2,2021,2021 2,2021-06-05T11:10:46.000+0000,2021-06-05T11:10:46.000+0000,,,,,,,
006f4000002NAatAAG,,001f4000003NkdKAAS,,mm 300 seats,They don't use computers.  They throw rocks and sticks at each other for information-exchange.,Closed Won,12921,100,12921,,2021-09-14,Existing Customer - Replacement,Closed Won.  Paperwork attached.,MM-2020,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:33.000+0000,005f4000000VrDDAA0,2021-06-05T11:10:46.000+0000,005f4000000VrDDAA0,2021-06-05T11:10:47.000+0000,,3,2021,2021 3,2021-06-05T11:10:46.000+0000,2021-06-05T11:10:46.000+0000,,,,,,,
006f4000002NAauAAG,,001f4000003Nkd8AAC,,350 seats,Current solution is not scalable.  Requires 2 full time IT resources and very long training schedule.  Only 18 people trained on the current dashboard product.,Closed Lost,23724,0,0,,2021-03-12,Existing Customer - Replacement,Closed Won.  Paperwork attached.,MM-2021,1,,Omitted,Omitted,,,,005f4000000VrDDAA0,2017-08-04T09:09:33.000+0000,005f4000000VrDDAA0,2021-06-05T11:13:02.000+0000,005f4000000VrDDAA0,2021-06-05T11:13:02.000+0000,,1,2021,2021 1,2021-06-05T11:13:02.000+0000,2021-06-05T11:13:02.000+0000,,,,,,,
006f4000002NAavAAG,,001f4000003Nkd9AAC,,System Assessment,Current dashboard solution is very costly and not very user friendly,Closed Won,20601,100,20601,,2021-02-11,Existing Customer - Downgrade,Closed Won.  Paperwork attached.,MM-2022,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:33.000+0000,005f4000000VrDDAA0,2021-06-05T11:10:46.000+0000,005f4000000VrDDAA0,2021-06-05T11:10:47.000+0000,,1,2021,2021 1,2021-06-05T11:10:46.000+0000,2021-06-05T11:10:46.000+0000,,,,,,,
006f4000002NAawAAG,,001f4000003NkczAAC,,Dashboard + BI Tool,Want 350 Seats of primary product.  Would like 4 weeks of consulting.  Definite issues in current dashboard product.,Negotiation/Review,14919,90,13427.1,,2021-07-09,Existing Customer - Upgrade,Closed Won.  Paperwork attached.,MM-2023,,,Pipeline,Pipeline,,,,005f4000000VrDDAA0,2017-08-04T09:09:33.000+0000,005f4000000VrDDAA0,2021-06-05T11:14:44.000+0000,005f4000000VrDDAA0,2021-06-05T11:14:44.000+0000,,3,2021,2021 3,2021-06-05T11:14:44.000+0000,2021-06-05T11:14:44.000+0000,,,,,,,
006f4000002NAaxAAG,,001f4000003NkcsAAC,,Add on Storage,"Cannot mashup external data, need enterprise mashup solution.  Current work-around is not adequate",Closed Lost,19153,0,0,,2021-03-12,New Customer,Closed Won.  Paperwork attached.,MM-2024,1,,Omitted,Omitted,,,,005f4000000VrDDAA0,2017-08-04T09:09:33.000+0000,005f4000000VrDDAA0,2021-06-05T11:13:02.000+0000,005f4000000VrDDAA0,2021-06-05T11:13:02.000+0000,,1,2021,2021 1,2021-06-05T11:13:02.000+0000,2021-06-05T11:13:02.000+0000,,,,,,,
006f4000002NAayAAG,,001f4000003NkciAAC,,500 seats mm,"Need a drag and drop interface, IT costs are too high, leading to near-zero customization due to high costs.",Prospecting,20960,10,2096,,2021-12-12,Existing Customer - Replacement,Closed Won.  Paperwork attached.,MM-2025,,,Pipeline,Pipeline,,,,005f4000000VrDDAA0,2017-08-04T09:09:33.000+0000,005f4000000VrDDAA0,2021-06-05T11:12:00.000+0000,005f4000000VrDDAA0,2021-06-05T11:12:00.000+0000,,4,2021,2021 4,2021-06-05T11:12:00.000+0000,2021-06-05T11:12:00.000+0000,,,,,,,
006f4000002NAazAAG,,001f4000003NkdhAAC,,dashboard assessment,Low user adoption because of lack of personalized dashboards,Closed Won,21095,100,21095,,2021-06-04,New Customer,Closed Won.  Paperwork attached.,MM-2026,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:33.000+0000,005f4000000VrDDAA0,2021-06-05T11:10:46.000+0000,005f4000000VrDDAA0,2021-06-05T11:10:47.000+0000,,2,2021,2021 2,2021-06-05T11:10:46.000+0000,2021-06-05T11:10:46.000+0000,,,,,,,
006f4000002NAb0AAG,,001f4000003NkdNAAS,,Migration to mm,"Current solution is not easy to use, and requires a long setup/implementation period.  This is not scalable and there is a lot of pushback from SFDC administrators",Closed Lost,10246,0,0,,2021-01-31,New Customer,Closed Won.  Paperwork attached.,MM-2027,1,,Omitted,Omitted,,,,005f4000000VrDDAA0,2017-08-04T09:09:33.000+0000,005f4000000VrDDAA0,2021-06-05T11:13:02.000+0000,005f4000000VrDDAA0,2021-06-05T11:13:02.000+0000,,1,2021,2021 1,2021-06-05T11:13:02.000+0000,2021-06-05T11:13:02.000+0000,,,,,,,
006f4000002NAb1AAG,,001f4000003NkdOAAS,,Consulting Stage 1,"Requires ""super users"" to learn the system, which is not the setup they want.  They prefer a product that all users can easily learn.",Closed Won,10000,100,10000,,2021-08-21,New Customer,Closed Won.  Paperwork attached.,MM-2028,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:33.000+0000,005f4000000VrDDAA0,2021-06-05T11:10:46.000+0000,005f4000000VrDDAA0,2021-06-05T11:10:47.000+0000,,3,2021,2021 3,2021-06-05T11:10:46.000+0000,2021-06-05T11:10:46.000+0000,,,,,,,
